     2.00000000     5.24090502     0.01073144
     2.00000000     5.32031267     0.01101029
     2.00000000     5.39972032     0.01163485
     2.00000000     5.47912798     0.01305295
     2.00000000     5.55853563     0.01450385
     2.00000000     5.63794328     0.01509575
     2.00000000     5.71735093     0.01506361
     2.00000000     5.79675858     0.01445899
     2.00000000     5.87616623     0.01276211
     2.00000000     5.95557389     0.01054391
     2.00000000     6.03498154     0.00974709
     2.00000000     6.11438919     0.01255953
     2.00000000     6.19379684     0.01901443
     2.00000000     6.27320449     0.02555664
     2.00000000     6.35261215     0.02765588
     2.00000000     6.43201980     0.02398224
     2.00000000     6.51142745     0.01761942
     2.00000000     6.59083510     0.01291054
     2.00000000     6.67024275     0.01117695
     2.00000000     6.74965040     0.01105462
     2.00000000     6.82905806     0.01126682
     2.00000000     6.90846571     0.01154496
     2.00000000     6.98787336     0.01263099
     2.00000000     7.06728101     0.01504735
     2.00000000     7.14668866     0.01734516
     2.00000000     7.22609632     0.01718793
     2.00000000     7.30550397     0.01443078
     2.00000000     7.38491162     0.01123226
     2.00000000     7.46431927     0.00945196
     2.00000000     7.54372692     0.00948419
     2.00000000     7.62313457     0.01100106
     2.00000000     7.70254223     0.01307440
     2.00000000     7.78194988     0.01487143
     2.00000000     7.86135753     0.01675302
     2.00000000     7.94076518     0.01810237
     2.00000000     8.02017283     0.01691820
     2.00000000     8.09958049     0.01360873
     2.00000000     8.17898814     0.01088683
     2.00000000     8.25839579     0.01053578
     2.00000000     8.33780344     0.01213686
     2.00000000     8.41721109     0.01370093
     2.00000000     8.49661874     0.01356728
     2.00000000     8.57602640     0.01179115
     2.00000000     8.65543405     0.01004122
     2.00000000     8.73484170     0.00979246
     2.00000000     8.81424935     0.01000030
     2.00000000     8.89365700     0.00855605
     2.00000000     8.97306466     0.00568905
     2.00000000     9.05247231     0.00318798
     2.00000000     9.13187996     0.00180339
     2.00000000     9.21128761     0.00123085
     2.00000000     9.29069526     0.00107004
     2.00000000     9.37010291     0.00104689
     2.00000000     9.44951057     0.00096116
     2.00000000     9.52891822     0.00077427
     2.00000000     9.60832587     0.00059436
     2.00000000     9.68773352     0.00050981
     2.00000000     9.76714117     0.00050466
     2.00000000     9.84654883     0.00049744
     2.00000000     9.92595648     0.00044790
     2.00000000    10.00536413     0.00039884
     2.00000000    10.08477178     0.00037886
     2.00000000    10.16417943     0.00036857
     2.00000000    10.24358708     0.00037199
     2.00000000    10.32299474     0.00039854
     2.00000000    10.40240239     0.00041638
     2.00000000    10.48181004     0.00040534
     2.00000000    10.56121769     0.00038311
     2.00000000    10.64062534     0.00035501
     2.00000000    10.72003300     0.00031714
     2.00000000    10.79944065     0.00027882
     2.00000000    10.87884830     0.00024277
     2.00000000    10.95825595     0.00020342
     2.00000000    11.03766360     0.00017024
